*SOIL INORGANIC N BALANCE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  JAN 24, 2025 01:19:59

*RUN   1        : silt_loam_13in_irr        MZCER048 UNLI2201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2201 MZ IRRIGATED MAIZE PRODUCTION
 DATA PATH      :
 TREATMENT  1   : silt_loam_13in_irr        MZCER048
  
!               |------------------- STATE VARIABLES -------------------|---- ADDED ---|----------------------------- REMOVED TODAY --------------------------|    DAILY     CUMUL
@YEAR DOY  DAS     NO3     NH4   TUREA   TNGAS  FLOODN  ALGFIX  UNFERT   AFERT  AMINER  RIMMOB    RLCH    RLTD    RNUP    RNRO    RAML   N2OED    N2ED    NOED      DBAL      CBAL
 2022 139   19   2.442   2.021   0.000   0.034   0.000   0.000   0.000     0.0  0.3892  0.0000  0.0064  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 140   20   2.759   2.104   0.000   0.042   0.000   0.000   0.000     0.0  0.4198  0.0000  0.0123  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 141   21   3.033   2.175   0.000   0.050   0.000   0.000   0.000     0.0  0.3747  0.0000  0.0210  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 142   22   3.257   2.207   0.000   0.059   0.000   0.000   0.000     0.0  0.2977  0.0000  0.0327  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 143   23   3.410   2.190   0.000   0.067   0.000   0.000   0.000     0.0  0.2020  0.0000  0.0585  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000    0.0000   -0.0000
 2022 144   24   3.484   2.144   0.000   0.075   0.000   0.000   0.000     0.0  0.1344  0.0000  0.0971  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 145   25   3.508   2.060   0.000   0.082   0.000   0.000   0.000     0.0  0.0669  0.0000  0.1199  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 146   26   3.552   1.994   0.000   0.089   0.000   0.000   0.000     0.0  0.0929  0.0000  0.1081  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000    0.0000   -0.0000
 2022 147   27   3.610   1.970   0.000   0.096   0.000   0.000   0.000     0.0  0.1519  0.0000  0.1106  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 148   28   3.695   1.997   0.000   0.104   0.000   0.000   0.000     0.0  0.2354  0.0000  0.1144  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 149   29   3.812   2.062   0.000   0.113   0.000   0.000   0.000     0.0  0.3103  0.0000  0.1196  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000    0.0000   -0.0000
 2022 150   30   3.973   2.155   0.000   0.125   0.000   0.000   0.000     0.0  0.3876  0.0000  0.1227  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000   -0.0000   -0.0000
 2022 151   31   3.942   2.200   0.000   0.136   0.000   0.000   0.000     0.0  0.3961  0.0000  0.3693  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000   -0.0000   -0.0000
 2022 152   32   3.978   2.135   0.000   0.143   0.000   0.000   0.000     0.0  0.3906  0.0000  0.4117  0.0000  0.0000  0.0000  0.0000  0.0001  0.0008  0.0000    0.0000   -0.0000
 2022 153   33   3.983   2.084   0.000   0.146   0.000   0.000   0.000     0.0  0.3647  0.0000  0.3733  0.0000  0.0332  0.0000  0.0000  0.0001  0.0016  0.0001    0.0000   -0.0000
 2022 154   34   4.078   2.035   0.000   0.147   0.000   0.000   0.000     0.0  0.3271  0.0000  0.2125  0.0000  0.0643  0.0000  0.0000  0.0002  0.0023  0.0002    0.0000   -0.0000
 2022 155   35   4.215   1.988   0.000   0.147   0.000   0.000   0.000     0.0  0.2969  0.0000  0.1146  0.0000  0.0903  0.0000  0.0000  0.0002  0.0024  0.0003    0.0000   -0.0000
 2022 156   36   4.391   1.962   0.000   0.147   0.000   0.000   0.000     0.0  0.3364  0.0000  0.0551  0.0000  0.1277  0.0000  0.0000  0.0002  0.0025  0.0003   -0.0000   -0.0000
 2022 157   37   4.608   1.952   0.000   0.146   0.000   0.000   0.000     0.0  0.3756  0.0000  0.0062  0.0000  0.1599  0.0000  0.0000  0.0002  0.0027  0.0004    0.0000   -0.0000
 2022 158   38   4.826   1.952   0.000   0.146   0.000   0.000   0.000     0.0  0.4223  0.0000  0.0038  0.0000  0.1976  0.0000  0.0000  0.0003  0.0028  0.0005    0.0000   -0.0000
 2022 159   39   5.036   1.955   0.000   0.147   0.000   0.000   0.000     0.0  0.4484  0.0000  0.0000  0.0000  0.2322  0.0000  0.0000  0.0001  0.0011  0.0002   -0.0000   -0.0000
 2022 160   40   5.256   1.963   0.000   0.147   0.000   0.000   0.000     0.0  0.4581  0.0000  0.0000  0.0000  0.2272  0.0000  0.0000  0.0003  0.0028  0.0005    0.0000   -0.0000
 2022 161   41   5.447   1.971   0.000   0.145   0.000   0.000   0.000     0.0  0.4578  0.0000  0.0000  0.0000  0.2557  0.0000  0.0000  0.0003  0.0037  0.0007    0.0000   -0.0000
 2022 162   42   5.654   1.978   0.000   0.143   0.000   0.000   0.000     0.0  0.4609  0.0000  0.0000  0.0000  0.2438  0.0000  0.0000  0.0003  0.0037  0.0008    0.0000   -0.0000
 2022 163   43   5.909   1.988   0.000   0.142   0.000   0.000   0.000     0.0  0.4896  0.0000  0.0000  0.0000  0.2206  0.0000  0.0000  0.0003  0.0037  0.0009    0.0000   -0.0000
 2022 164   44   6.193   1.997   0.000   0.140   0.000   0.000   0.000     0.0  0.5461  0.0000  0.0000  0.0000  0.2501  0.0000  0.0000  0.0004  0.0037  0.0010   -0.0000   -0.0000
 2022 165   45   6.517   1.990   0.000   0.139   0.000   0.000   0.000     0.0  0.6236  0.0000  0.0000  0.0000  0.3021  0.0000  0.0000  0.0004  0.0038  0.0011   -0.0000   -0.0000
 2022 166   46   6.785   1.982   0.000   0.139   0.000   0.000   0.000     0.0  0.6340  0.0000  0.0000  0.0000  0.3696  0.0000  0.0000  0.0004  0.0039  0.0011    0.0000   -0.0000
 2022 167   47   7.029   1.976   0.000   0.137   0.000   0.000   0.000     0.0  0.6307  0.0000  0.0000  0.0000  0.3881  0.0000  0.0000  0.0004  0.0039  0.0012   -0.0000   -0.0000
 2022 168   48   7.235   1.979   0.000   0.136   0.000   0.000   0.000     0.0  0.5946  0.0000  0.0000  0.0000  0.3819  0.0000  0.0000  0.0004  0.0040  0.0013   -0.0000   -0.0000
 2022 169   49   7.501   1.978   0.000   0.134   0.000   0.000   0.000     0.0  0.6007  0.0000  0.0000  0.0000  0.3305  0.0000  0.0000  0.0004  0.0040  0.0014    0.0000   -0.0000
 2022 170   50   7.780   1.980   0.000   0.132   0.000   0.000   0.000     0.0  0.5871  0.0000  0.0000  0.0000  0.3025  0.0000  0.0000  0.0004  0.0040  0.0015   -0.0000   -0.0000
 2022 171   51   8.099   1.970   0.000   0.131   0.000   0.000   0.000     0.0  0.6125  0.0000  0.0000  0.0000  0.2994  0.0000  0.0000  0.0004  0.0041  0.0016    0.0000   -0.0000
 2022 172   52   8.429   1.947   0.000   0.129   0.000   0.000   0.000     0.0  0.6419  0.0000  0.0000  0.0000  0.3299  0.0000  0.0000  0.0005  0.0040  0.0016    0.0000   -0.0000
 2022 173   53   8.697   1.936   0.000   0.128   0.000   0.000   0.000     0.0  0.6238  0.0000  0.0000  0.0000  0.3627  0.0000  0.0000  0.0005  0.0040  0.0017   -0.0000   -0.0000
 2022 174   54   8.891   1.942   0.000   0.126   0.000   0.000   0.000     0.0  0.5642  0.0000  0.0000  0.0000  0.3598  0.0000  0.0000  0.0005  0.0040  0.0018    0.0000   -0.0000
 2022 175   55   9.072   1.949   0.000   0.124   0.000   0.000   0.000     0.0  0.5321  0.0000  0.0000  0.0000  0.3399  0.0000  0.0000  0.0005  0.0039  0.0019   -0.0000   -0.0000
 2022 176   56   9.222   1.957   0.000   0.121   0.000   0.000   0.000     0.0  0.5013  0.0000  0.0000  0.0000  0.3390  0.0000  0.0000  0.0005  0.0038  0.0019    0.0000   -0.0000
 2022 177   57   9.325   1.967   0.000   0.118   0.000   0.000   0.000     0.0  0.4451  0.0000  0.0000  0.0000  0.3285  0.0000  0.0000  0.0005  0.0037  0.0020   -0.0000   -0.0000
 2022 178   58   9.428   1.974   0.000   0.115   0.000   0.000   0.000     0.0  0.4221  0.0000  0.0000  0.0000  0.3098  0.0000  0.0000  0.0005  0.0036  0.0021   -0.0000   -0.0000
 2022 179   59   9.536   1.980   0.000   0.112   0.000   0.000   0.000     0.0  0.4233  0.0000  0.0000  0.0000  0.3059  0.0000  0.0000  0.0005  0.0035  0.0021    0.0000    0.0000
 2022 180   60   9.632   1.985   0.000   0.109   0.000   0.000   0.000     0.0  0.4038  0.0000  0.0000  0.0000  0.2994  0.0000  0.0000  0.0005  0.0034  0.0022   -0.0000   -0.0000
 2022 181   61   9.742   1.990   0.000   0.106   0.000   0.000   0.000     0.0  0.4141  0.0000  0.0000  0.0000  0.2955  0.0000  0.0000  0.0005  0.0032  0.0022   -0.0000   -0.0000
 2022 182   62   9.871   1.994   0.000   0.104   0.000   0.000   0.000     0.0  0.4428  0.0000  0.0000  0.0000  0.3069  0.0000  0.0000  0.0005  0.0031  0.0023    0.0000    0.0000
 2022 183   63  10.012   1.993   0.000   0.110   0.000   0.000   0.000     0.0  0.4754  0.0000  0.0000  0.0000  0.3236  0.0000  0.0000  0.0005  0.0029  0.0024   -0.0000   -0.0000
 2022 184   64   9.861   2.009   0.000   0.120   0.000   0.000   0.000     0.0  0.5544  0.0000  0.0000  0.0000  0.6786  0.0000  0.0000  0.0001  0.0004  0.0003   -0.0000   -0.0000
 2022 185   65  10.015   2.012   0.000   0.127   0.000   0.000   0.000     0.0  0.5855  0.0000  0.0000  0.0000  0.4206  0.0000  0.0000  0.0001  0.0006  0.0006   -0.0000   -0.0000
 2022 186   66  10.105   2.008   0.000   0.130   0.000   0.000   0.000     0.0  0.5925  0.0000  0.0000  0.0000  0.4984  0.0000  0.0000  0.0004  0.0021  0.0023    0.0000   -0.0000
 2022 187   67  10.168   2.022   0.000   0.134   0.000   0.000   0.000     0.0  0.6131  0.0000  0.0000  0.0000  0.5314  0.0000  0.0000  0.0001  0.0006  0.0006   -0.0000   -0.0000
 2022 188   68  10.255   2.018   0.000   0.137   0.000   0.000   0.000     0.0  0.6231  0.0000  0.0000  0.0000  0.5341  0.0000  0.0000  0.0002  0.0012  0.0013   -0.0000   -0.0000
 2022 189   69  10.348   2.029   0.000   0.140   0.000   0.000   0.000     0.0  0.6419  0.0000  0.0000  0.0000  0.5323  0.0000  0.0000  0.0001  0.0005  0.0006   -0.0000   -0.0000
 2022 190   70  10.469   2.028   0.000   0.140   0.000   0.000   0.000     0.0  0.6535  0.0000  0.0000  0.0000  0.5295  0.0000  0.0000  0.0004  0.0020  0.0022    0.0000   -0.0000
 2022 191   71  10.548   2.027   0.000   0.137   0.000   0.000   0.000     0.0  0.6514  0.0000  0.0000  0.0000  0.5685  0.0000  0.0000  0.0007  0.0033  0.0042   -0.0000   -0.0000
 2022 192   72  10.624   2.032   0.000   0.133   0.000   0.000   0.000     0.0  0.6570  0.0000  0.0000  0.0000  0.5723  0.0000  0.0000  0.0008  0.0030  0.0044    0.0000   -0.0000
 2022 193   73  10.674   2.040   0.000   0.130   0.000   0.000   0.000     0.0  0.6397  0.0000  0.0000  0.0000  0.5766  0.0000  0.0000  0.0007  0.0026  0.0043    0.0000    0.0000
 2022 194   74  10.733   2.052   0.000   0.127   0.000   0.000   0.000     0.0  0.6220  0.0000  0.0000  0.0000  0.5467  0.0000  0.0000  0.0007  0.0022  0.0043   -0.0000   -0.0000
 2022 195   75  10.797   2.056   0.000   0.124   0.000   0.000   0.000     0.0  0.6173  0.0000  0.0000  0.0000  0.5457  0.0000  0.0000  0.0007  0.0020  0.0043   -0.0000   -0.0000
 2022 196   76  10.862   2.052   0.000   0.122   0.000   0.000   0.000     0.0  0.6082  0.0000  0.0000  0.0000  0.5421  0.0000  0.0000  0.0007  0.0017  0.0043    0.0000   -0.0000
 2022 197   77  10.883   2.055   0.000   0.119   0.000   0.000   0.000     0.0  0.5690  0.0000  0.0000  0.0000  0.5416  0.0000  0.0000  0.0007  0.0016  0.0043    0.0000    0.0000
 2022 198   78  10.957   2.047   0.000   0.117   0.000   0.000   0.000     0.0  0.5860  0.0000  0.0000  0.0000  0.5154  0.0000  0.0000  0.0006  0.0014  0.0043   -0.0000   -0.0000
 2022 199   79  11.038   2.033   0.000   0.115   0.000   0.000   0.000     0.0  0.5898  0.0000  0.0000  0.0000  0.5184  0.0000  0.0000  0.0006  0.0012  0.0044    0.0000   -0.0000
 2022 200   80  11.114   2.018   0.000   0.114   0.000   0.000   0.000     0.0  0.5795  0.0000  0.0000  0.0000  0.5149  0.0000  0.0000  0.0006  0.0011  0.0044   -0.0000   -0.0000
 2022 201   81  11.153   2.015   0.000   0.112   0.000   0.000   0.000     0.0  0.5362  0.0000  0.0000  0.0000  0.4954  0.0000  0.0000  0.0006  0.0010  0.0044   -0.0000   -0.0000
 2022 202   82  11.204   2.015   0.000   0.109   0.000   0.000   0.000     0.0  0.5115  0.0000  0.0000  0.0000  0.4574  0.0000  0.0000  0.0006  0.0009  0.0044   -0.0000   -0.0000
 2022 203   83  11.195   2.020   0.000   0.112   0.000   0.000   0.000     0.0  0.5510  0.0000  0.0000  0.0000  0.5514  0.0000  0.0000  0.0002  0.0002  0.0012   -0.0000   -0.0000
 2022 204   84  11.222   2.019   0.000   0.111   0.000   0.000   0.000     0.0  0.5610  0.0000  0.0000  0.0000  0.5302  0.0000  0.0000  0.0005  0.0006  0.0036    0.0000   -0.0000
 2022 205   85  11.219   2.019   0.000   0.109   0.000   0.000   0.000     0.0  0.5473  0.0000  0.0000  0.0000  0.5471  0.0000  0.0000  0.0007  0.0007  0.0050   -0.0000   -0.0000
 2022 206   86  11.204   2.024   0.000   0.107   0.000   0.000   0.000     0.0  0.5263  0.0000  0.0000  0.0000  0.5323  0.0000  0.0000  0.0007  0.0006  0.0048    0.0000   -0.0000
 2022 207   87  11.236   2.030   0.000   0.106   0.000   0.000   0.000     0.0  0.5127  0.0000  0.0000  0.0000  0.4702  0.0000  0.0000  0.0005  0.0004  0.0033    0.0000   -0.0000
 2022 208   88  11.244   2.040   0.000   0.104   0.000   0.000   0.000     0.0  0.4873  0.0000  0.0000  0.0000  0.4665  0.0000  0.0000  0.0007  0.0005  0.0049   -0.0000   -0.0000
 2022 209   89  11.244   2.071   0.000   0.106   0.000   0.000   0.000     0.0  0.4917  0.0000  0.0000  0.0000  0.4577  0.0000  0.0000  0.0001  0.0001  0.0007    0.0000   -0.0000
 2022 210   90  11.233   2.089   0.000   0.105   0.000   0.000   0.000     0.0  0.4591  0.0000  0.0000  0.0000  0.4484  0.0000  0.0000  0.0003  0.0002  0.0023   -0.0000   -0.0000
 2022 211   91  11.230   2.107   0.000   0.104   0.000   0.000   0.000     0.0  0.4569  0.0000  0.0000  0.0000  0.4395  0.0000  0.0000  0.0006  0.0004  0.0042   -0.0000   -0.0000
 2022 212   92  11.243   2.121   0.000   0.100   0.000   0.000   0.000     0.0  0.4641  0.0000  0.0000  0.0000  0.4335  0.0000  0.0000  0.0007  0.0004  0.0053   -0.0000   -0.0000
 2022 213   93  11.252   2.131   0.000   0.098   0.000   0.000   0.000     0.0  0.4748  0.0000  0.0000  0.0000  0.4525  0.0000  0.0000  0.0007  0.0004  0.0050   -0.0000   -0.0000
 2022 214   94  11.311   2.137   0.000   0.095   0.000   0.000   0.000     0.0  0.4926  0.0000  0.0000  0.0000  0.4242  0.0000  0.0000  0.0007  0.0003  0.0048    0.0000   -0.0000
 2022 215   95  11.418   2.131   0.000   0.094   0.000   0.000   0.000     0.0  0.5363  0.0000  0.0000  0.0000  0.4319  0.0000  0.0000  0.0006  0.0002  0.0046   -0.0000   -0.0000
 2022 216   96  11.508   2.119   0.000   0.093   0.000   0.000   0.000     0.0  0.5462  0.0000  0.0000  0.0000  0.4642  0.0000  0.0000  0.0006  0.0002  0.0045   -0.0000   -0.0000
 2022 217   97  11.593   2.104   0.000   0.091   0.000   0.000   0.000     0.0  0.5491  0.0000  0.0000  0.0000  0.4739  0.0000  0.0000  0.0006  0.0002  0.0044    0.0000   -0.0000
 2022 218   98  11.685   2.085   0.000   0.091   0.000   0.000   0.000     0.0  0.5542  0.0000  0.0000  0.0000  0.4769  0.0000  0.0000  0.0006  0.0002  0.0043    0.0000   -0.0000
 2022 219   99  11.752   2.072   0.000   0.090   0.000   0.000   0.000     0.0  0.5414  0.0000  0.0000  0.0000  0.4844  0.0000  0.0000  0.0006  0.0001  0.0042   -0.0000   -0.0000
 2022 220  100  11.763   2.077   0.000   0.088   0.000   0.000   0.000     0.0  0.4940  0.0000  0.0000  0.0000  0.4735  0.0000  0.0000  0.0006  0.0001  0.0041   -0.0000   -0.0000
 2022 221  101  11.776   2.085   0.000   0.087   0.000   0.000   0.000     0.0  0.4579  0.0000  0.0000  0.0000  0.4345  0.0000  0.0000  0.0006  0.0001  0.0040   -0.0000   -0.0000
 2022 222  102  11.806   2.089   0.000   0.086   0.000   0.000   0.000     0.0  0.4495  0.0000  0.0000  0.0000  0.4124  0.0000  0.0000  0.0006  0.0001  0.0040    0.0000   -0.0000
 2022 223  103  11.822   2.093   0.000   0.084   0.000   0.000   0.000     0.0  0.4248  0.0000  0.0000  0.0000  0.4013  0.0000  0.0000  0.0006  0.0001  0.0039   -0.0000   -0.0000
 2022 224  104  11.849   2.095   0.000   0.083   0.000   0.000   0.000     0.0  0.4161  0.0000  0.0000  0.0000  0.3832  0.0000  0.0000  0.0006  0.0001  0.0038   -0.0000   -0.0000
 2022 225  105  11.923   2.089   0.000   0.082   0.000   0.000   0.000     0.0  0.4452  0.0000  0.0000  0.0000  0.3739  0.0000  0.0000  0.0005  0.0001  0.0038    0.0000   -0.0000
 2022 226  106  11.997   2.077   0.000   0.081   0.000   0.000   0.000     0.0  0.4608  0.0000  0.0000  0.0000  0.3959  0.0000  0.0000  0.0005  0.0000  0.0037   -0.0000   -0.0000
 2022 227  107  12.053   2.066   0.000   0.081   0.000   0.000   0.000     0.0  0.4584  0.0000  0.0000  0.0000  0.4092  0.0000  0.0000  0.0005  0.0000  0.0037    0.0000   -0.0000
 2022 228  108  12.021   2.058   0.000   0.082   0.000   0.000   0.000     0.0  0.4931  0.0000  0.0000  0.0000  0.5294  0.0000  0.0000  0.0003  0.0000  0.0020    0.0000   -0.0000
 2022 229  109  12.016   2.062   0.000   0.082   0.000   0.000   0.000     0.0  0.4728  0.0000  0.0000  0.0000  0.4707  0.0000  0.0000  0.0004  0.0000  0.0028   -0.0000   -0.0000
 2022 230  110  11.985   2.071   0.000   0.081   0.000   0.000   0.000     0.0  0.4404  0.0000  0.0000  0.0000  0.4600  0.0000  0.0000  0.0006  0.0000  0.0037    0.0000    0.0000
 2022 231  111  11.950   2.078   0.000   0.080   0.000   0.000   0.000     0.0  0.4227  0.0000  0.0000  0.0000  0.4469  0.0000  0.0000  0.0005  0.0000  0.0036    0.0000    0.0000
 2022 232  112  11.914   2.087   0.000   0.079   0.000   0.000   0.000     0.0  0.3942  0.0000  0.0000  0.0000  0.4177  0.0000  0.0000  0.0005  0.0000  0.0035   -0.0000    0.0000
 2022 233  113  11.872   2.095   0.000   0.078   0.000   0.000   0.000     0.0  0.3663  0.0000  0.0000  0.0000  0.3989  0.0000  0.0000  0.0005  0.0000  0.0035   -0.0000   -0.0000
 2022 234  114  11.856   2.100   0.000   0.077   0.000   0.000   0.000     0.0  0.3750  0.0000  0.0000  0.0000  0.3829  0.0000  0.0000  0.0005  0.0000  0.0034   -0.0000   -0.0000
 2022 235  115  11.838   2.104   0.000   0.075   0.000   0.000   0.000     0.0  0.3759  0.0000  0.0000  0.0000  0.3869  0.0000  0.0000  0.0005  0.0000  0.0034   -0.0000   -0.0000
 2022 236  116  11.823   2.106   0.000   0.074   0.000   0.000   0.000     0.0  0.3717  0.0000  0.0000  0.0000  0.3814  0.0000  0.0000  0.0005  0.0000  0.0033   -0.0000   -0.0000
 2022 237  117  11.823   2.107   0.000   0.074   0.000   0.000   0.000     0.0  0.3788  0.0000  0.0000  0.0000  0.3757  0.0000  0.0000  0.0005  0.0000  0.0033    0.0000   -0.0000
 2022 238  118  11.855   2.103   0.000   0.073   0.000   0.000   0.000     0.0  0.4030  0.0000  0.0000  0.0000  0.3712  0.0000  0.0000  0.0005  0.0000  0.0032    0.0000    0.0000
 2022 239  119  11.895   2.096   0.000   0.073   0.000   0.000   0.000     0.0  0.4139  0.0000  0.0000  0.0000  0.3784  0.0000  0.0000  0.0005  0.0000  0.0032   -0.0000   -0.0000
 2022 240  120  11.946   2.087   0.000   0.072   0.000   0.000   0.000     0.0  0.4235  0.0000  0.0000  0.0000  0.3780  0.0000  0.0000  0.0005  0.0000  0.0031   -0.0000   -0.0000
 2022 241  121  12.000   2.076   0.000   0.072   0.000   0.000   0.000     0.0  0.4295  0.0000  0.0000  0.0000  0.3835  0.0000  0.0000  0.0005  0.0000  0.0031    0.0000   -0.0000
 2022 242  122  12.038   2.068   0.000   0.072   0.000   0.000   0.000     0.0  0.4203  0.0000  0.0000  0.0000  0.3861  0.0000  0.0000  0.0005  0.0000  0.0030    0.0000   -0.0000
 2022 243  123  12.050   2.067   0.000   0.075   0.000   0.000   0.000     0.0  0.4006  0.0000  0.0000  0.0000  0.3833  0.0000  0.0000  0.0004  0.0000  0.0031    0.0000   -0.0000
 2022 244  124  12.049   2.066   0.000   0.077   0.000   0.000   0.000     0.0  0.4042  0.0000  0.0000  0.0000  0.4005  0.0000  0.0000  0.0004  0.0000  0.0029    0.0000    0.0000
 2022 245  125  12.054   2.068   0.000   0.077   0.000   0.000   0.000     0.0  0.3887  0.0000  0.0000  0.0000  0.3789  0.0000  0.0000  0.0004  0.0000  0.0030    0.0000    0.0000
 2022 246  126  12.067   2.070   0.000   0.076   0.000   0.000   0.000     0.0  0.3824  0.0000  0.0000  0.0000  0.3646  0.0000  0.0000  0.0004  0.0000  0.0030   -0.0000   -0.0000
 2022 247  127  12.075   2.072   0.000   0.076   0.000   0.000   0.000     0.0  0.3734  0.0000  0.0000  0.0000  0.3598  0.0000  0.0000  0.0004  0.0000  0.0030   -0.0000   -0.0000
 2022 248  128  12.076   2.075   0.000   0.075   0.000   0.000   0.000     0.0  0.3627  0.0000  0.0000  0.0000  0.3557  0.0000  0.0000  0.0004  0.0000  0.0029   -0.0000   -0.0000
 2022 249  129  12.072   2.079   0.000   0.075   0.000   0.000   0.000     0.0  0.3530  0.0000  0.0000  0.0000  0.3512  0.0000  0.0000  0.0004  0.0000  0.0029    0.0000   -0.0000
