*SOIL INORGANIC N BALANCE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  FEB 07, 2025 20:08:35

*RUN   1        : silt_loam_13in_irr        MZCER048 UNLI2201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2201 MZ IRRIGATED MAIZE PRODUCTION
 DATA PATH      :
 TREATMENT  1   : silt_loam_13in_irr        MZCER048
  
!               |------------------- STATE VARIABLES -------------------|---- ADDED ---|----------------------------- REMOVED TODAY --------------------------|    DAILY     CUMUL
@YEAR DOY  DAS     NO3     NH4   TUREA   TNGAS  FLOODN  ALGFIX  UNFERT   AFERT  AMINER  RIMMOB    RLCH    RLTD    RNUP    RNRO    RAML   N2OED    N2ED    NOED      DBAL      CBAL
 2022 139   19   2.499   1.842   0.000   0.026   0.000   0.000   0.000     0.0  0.3948  0.0000  0.0570  0.0000  0.0000  0.0000  0.0000  0.0001  0.0005  0.0002   -0.0000   -0.0000
 2022 140   20   2.871   1.862   0.000   0.028   0.000   0.000   0.000     0.0  0.4264  0.0000  0.0311  0.0000  0.0000  0.0000  0.0000  0.0001  0.0006  0.0002    0.0000   -0.0000
 2022 141   21   3.222   1.870   0.000   0.030   0.000   0.000   0.000     0.0  0.3808  0.0000  0.0189  0.0000  0.0000  0.0000  0.0000  0.0001  0.0006  0.0003    0.0000   -0.0000
 2022 142   22   3.530   1.856   0.000   0.031   0.000   0.000   0.000     0.0  0.3039  0.0000  0.0079  0.0000  0.0000  0.0000  0.0000  0.0001  0.0006  0.0003    0.0000   -0.0000
 2022 143   23   3.786   1.806   0.000   0.032   0.000   0.000   0.000     0.0  0.2075  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0006  0.0004   -0.0000   -0.0000
 2022 144   24   3.993   1.736   0.000   0.033   0.000   0.000   0.000     0.0  0.1393  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 145   25   4.155   1.646   0.000   0.034   0.000   0.000   0.000     0.0  0.0730  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 146   26   4.318   1.583   0.000   0.035   0.000   0.000   0.000     0.0  0.1013  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0001    0.0000   -0.0000
 2022 147   27   4.491   1.570   0.000   0.038   0.000   0.000   0.000     0.0  0.1619  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0001   -0.0000   -0.0000
 2022 148   28   4.685   1.615   0.000   0.045   0.000   0.000   0.000     0.0  0.2475  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0001   -0.0000   -0.0000
 2022 149   29   4.908   1.705   0.000   0.055   0.000   0.000   0.000     0.0  0.3238  0.0000  0.0014  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000    0.0000   -0.0000
 2022 150   30   5.173   1.825   0.000   0.066   0.000   0.000   0.000     0.0  0.4024  0.0000  0.0056  0.0000  0.0000  0.0000  0.0000  0.0000  0.0001  0.0000   -0.0000   -0.0000
 2022 151   31   5.277   1.900   0.000   0.078   0.000   0.000   0.000     0.0  0.4098  0.0000  0.2196  0.0000  0.0000  0.0000  0.0000  0.0000  0.0002  0.0000    0.0000   -0.0000
 2022 152   32   5.366   1.901   0.000   0.084   0.000   0.000   0.000     0.0  0.4021  0.0000  0.3057  0.0000  0.0000  0.0000  0.0000  0.0001  0.0005  0.0001   -0.0000   -0.0000
 2022 153   33   5.401   1.896   0.000   0.087   0.000   0.000   0.000     0.0  0.3682  0.0000  0.2948  0.0000  0.0384  0.0000  0.0000  0.0001  0.0010  0.0003    0.0000   -0.0000
 2022 154   34   5.521   1.881   0.000   0.088   0.000   0.000   0.000     0.0  0.3270  0.0000  0.1549  0.0000  0.0634  0.0000  0.0000  0.0002  0.0014  0.0004   -0.0000   -0.0000
 2022 155   35   5.654   1.859   0.000   0.089   0.000   0.000   0.000     0.0  0.2958  0.0000  0.0681  0.0000  0.1145  0.0000  0.0000  0.0002  0.0015  0.0005   -0.0000   -0.0000
 2022 156   36   5.800   1.856   0.000   0.089   0.000   0.000   0.000     0.0  0.3346  0.0000  0.0133  0.0000  0.1755  0.0000  0.0000  0.0002  0.0016  0.0006    0.0000   -0.0000
 2022 157   37   5.963   1.866   0.000   0.089   0.000   0.000   0.000     0.0  0.3740  0.0000  0.0000  0.0000  0.1978  0.0000  0.0000  0.0002  0.0018  0.0006    0.0000   -0.0000
 2022 158   38   6.156   1.885   0.000   0.089   0.000   0.000   0.000     0.0  0.4207  0.0000  0.0000  0.0000  0.2068  0.0000  0.0000  0.0003  0.0019  0.0007   -0.0000   -0.0000
 2022 159   39   6.350   1.904   0.000   0.090   0.000   0.000   0.000     0.0  0.4476  0.0000  0.0000  0.0000  0.2318  0.0000  0.0000  0.0001  0.0007  0.0003    0.0000   -0.0000
 2022 160   40   6.561   1.924   0.000   0.090   0.000   0.000   0.000     0.0  0.4574  0.0000  0.0000  0.0000  0.2238  0.0000  0.0000  0.0003  0.0019  0.0008   -0.0000   -0.0000
 2022 161   41   6.739   1.941   0.000   0.089   0.000   0.000   0.000     0.0  0.4571  0.0000  0.0000  0.0000  0.2584  0.0000  0.0000  0.0004  0.0025  0.0011    0.0000   -0.0000
 2022 162   42   6.936   1.956   0.000   0.088   0.000   0.000   0.000     0.0  0.4601  0.0000  0.0000  0.0000  0.2457  0.0000  0.0000  0.0004  0.0025  0.0011   -0.0000   -0.0000
 2022 163   43   7.184   1.972   0.000   0.088   0.000   0.000   0.000     0.0  0.4886  0.0000  0.0000  0.0000  0.2204  0.0000  0.0000  0.0004  0.0025  0.0012    0.0000   -0.0000
 2022 164   44   7.458   1.986   0.000   0.087   0.000   0.000   0.000     0.0  0.5450  0.0000  0.0000  0.0000  0.2541  0.0000  0.0000  0.0004  0.0025  0.0013   -0.0000   -0.0000
 2022 165   45   7.766   1.984   0.000   0.087   0.000   0.000   0.000     0.0  0.6210  0.0000  0.0000  0.0000  0.3099  0.0000  0.0000  0.0004  0.0025  0.0014    0.0000   -0.0000
 2022 166   46   8.019   1.979   0.000   0.087   0.000   0.000   0.000     0.0  0.6311  0.0000  0.0000  0.0000  0.3785  0.0000  0.0000  0.0004  0.0025  0.0015    0.0000   -0.0000
 2022 167   47   8.248   1.975   0.000   0.087   0.000   0.000   0.000     0.0  0.6277  0.0000  0.0000  0.0000  0.3981  0.0000  0.0000  0.0004  0.0025  0.0016   -0.0000   -0.0000
 2022 168   48   8.441   1.980   0.000   0.087   0.000   0.000   0.000     0.0  0.5916  0.0000  0.0000  0.0000  0.3908  0.0000  0.0000  0.0004  0.0025  0.0017   -0.0000   -0.0000
 2022 169   49   8.670   1.980   0.000   0.086   0.000   0.000   0.000     0.0  0.5974  0.0000  0.0000  0.0000  0.3629  0.0000  0.0000  0.0004  0.0024  0.0017   -0.0000   -0.0000
 2022 170   50   8.940   1.982   0.000   0.086   0.000   0.000   0.000     0.0  0.5832  0.0000  0.0000  0.0000  0.3074  0.0000  0.0000  0.0004  0.0024  0.0018   -0.0000   -0.0000
 2022 171   51   9.251   1.973   0.000   0.086   0.000   0.000   0.000     0.0  0.6080  0.0000  0.0000  0.0000  0.3019  0.0000  0.0000  0.0004  0.0023  0.0019    0.0000   -0.0000
 2022 172   52   9.572   1.951   0.000   0.086   0.000   0.000   0.000     0.0  0.6370  0.0000  0.0000  0.0000  0.3338  0.0000  0.0000  0.0004  0.0022  0.0020   -0.0000   -0.0000
 2022 173   53   9.829   1.940   0.000   0.086   0.000   0.000   0.000     0.0  0.6188  0.0000  0.0000  0.0000  0.3682  0.0000  0.0000  0.0005  0.0021  0.0021    0.0000   -0.0000
 2022 174   54  10.013   1.945   0.000   0.085   0.000   0.000   0.000     0.0  0.5588  0.0000  0.0000  0.0000  0.3662  0.0000  0.0000  0.0005  0.0020  0.0021   -0.0000   -0.0000
 2022 175   55  10.181   1.952   0.000   0.085   0.000   0.000   0.000     0.0  0.5279  0.0000  0.0000  0.0000  0.3481  0.0000  0.0000  0.0005  0.0019  0.0022    0.0000   -0.0000
 2022 176   56  10.318   1.961   0.000   0.084   0.000   0.000   0.000     0.0  0.4973  0.0000  0.0000  0.0000  0.3480  0.0000  0.0000  0.0005  0.0018  0.0022    0.0000   -0.0000
 2022 177   57  10.409   1.969   0.000   0.083   0.000   0.000   0.000     0.0  0.4403  0.0000  0.0000  0.0000  0.3374  0.0000  0.0000  0.0005  0.0017  0.0023   -0.0000   -0.0000
 2022 178   58  10.499   1.976   0.000   0.082   0.000   0.000   0.000     0.0  0.4187  0.0000  0.0000  0.0000  0.3188  0.0000  0.0000  0.0005  0.0015  0.0023   -0.0000   -0.0000
 2022 179   59  10.594   1.983   0.000   0.081   0.000   0.000   0.000     0.0  0.4197  0.0000  0.0000  0.0000  0.3143  0.0000  0.0000  0.0005  0.0014  0.0024    0.0000   -0.0000
 2022 180   60  10.667   1.988   0.000   0.079   0.000   0.000   0.000     0.0  0.3998  0.0000  0.0000  0.0000  0.3187  0.0000  0.0000  0.0005  0.0013  0.0024   -0.0000   -0.0000
 2022 181   61  10.765   1.993   0.000   0.078   0.000   0.000   0.000     0.0  0.4097  0.0000  0.0000  0.0000  0.3038  0.0000  0.0000  0.0005  0.0012  0.0024    0.0000   -0.0000
 2022 182   62  10.882   1.996   0.000   0.078   0.000   0.000   0.000     0.0  0.4379  0.0000  0.0000  0.0000  0.3148  0.0000  0.0000  0.0004  0.0011  0.0025   -0.0000   -0.0000
 2022 183   63  11.009   1.996   0.000   0.085   0.000   0.000   0.000     0.0  0.4701  0.0000  0.0000  0.0000  0.3319  0.0000  0.0000  0.0004  0.0010  0.0026   -0.0000   -0.0000
 2022 184   64  10.842   2.013   0.000   0.095   0.000   0.000   0.000     0.0  0.5492  0.0000  0.0000  0.0000  0.6885  0.0000  0.0000  0.0001  0.0001  0.0004    0.0000   -0.0000
 2022 185   65  10.982   2.016   0.000   0.103   0.000   0.000   0.000     0.0  0.5808  0.0000  0.0000  0.0000  0.4286  0.0000  0.0000  0.0001  0.0002  0.0006   -0.0000   -0.0000
 2022 186   66  11.059   2.012   0.000   0.107   0.000   0.000   0.000     0.0  0.5877  0.0000  0.0000  0.0000  0.5064  0.0000  0.0000  0.0004  0.0006  0.0025   -0.0000   -0.0000
 2022 187   67  11.109   2.025   0.000   0.111   0.000   0.000   0.000     0.0  0.6071  0.0000  0.0000  0.0000  0.5395  0.0000  0.0000  0.0001  0.0002  0.0007   -0.0000   -0.0000
 2022 188   68  11.184   2.022   0.000   0.115   0.000   0.000   0.000     0.0  0.6189  0.0000  0.0000  0.0000  0.5422  0.0000  0.0000  0.0002  0.0004  0.0014    0.0000   -0.0000
 2022 189   69  11.265   2.034   0.000   0.119   0.000   0.000   0.000     0.0  0.6375  0.0000  0.0000  0.0000  0.5388  0.0000  0.0000  0.0001  0.0002  0.0006   -0.0000   -0.0000
 2022 190   70  11.376   2.033   0.000   0.120   0.000   0.000   0.000     0.0  0.6490  0.0000  0.0000  0.0000  0.5353  0.0000  0.0000  0.0004  0.0008  0.0023   -0.0000   -0.0000
 2022 191   71  11.439   2.035   0.000   0.118   0.000   0.000   0.000     0.0  0.6484  0.0000  0.0000  0.0000  0.5785  0.0000  0.0000  0.0007  0.0012  0.0044   -0.0000   -0.0000
 2022 192   72  11.494   2.039   0.000   0.116   0.000   0.000   0.000     0.0  0.6519  0.0000  0.0000  0.0000  0.5878  0.0000  0.0000  0.0007  0.0011  0.0045   -0.0000   -0.0000
 2022 193   73  11.517   2.047   0.000   0.114   0.000   0.000   0.000     0.0  0.6346  0.0000  0.0000  0.0000  0.5994  0.0000  0.0000  0.0007  0.0009  0.0044   -0.0000   -0.0000
 2022 194   74  11.534   2.059   0.000   0.113   0.000   0.000   0.000     0.0  0.6157  0.0000  0.0000  0.0000  0.5831  0.0000  0.0000  0.0007  0.0007  0.0044   -0.0000   -0.0000
 2022 195   75  11.545   2.063   0.000   0.112   0.000   0.000   0.000     0.0  0.6107  0.0000  0.0000  0.0000  0.5918  0.0000  0.0000  0.0006  0.0006  0.0043   -0.0000   -0.0000
 2022 196   76  11.566   2.060   0.000   0.110   0.000   0.000   0.000     0.0  0.6012  0.0000  0.0000  0.0000  0.5789  0.0000  0.0000  0.0006  0.0005  0.0044   -0.0000   -0.0000
 2022 197   77  11.547   2.062   0.000   0.109   0.000   0.000   0.000     0.0  0.5621  0.0000  0.0000  0.0000  0.5738  0.0000  0.0000  0.0006  0.0004  0.0044    0.0000   -0.0000
 2022 198   78  11.587   2.055   0.000   0.108   0.000   0.000   0.000     0.0  0.5786  0.0000  0.0000  0.0000  0.5419  0.0000  0.0000  0.0006  0.0003  0.0044    0.0000   -0.0000
 2022 199   79  11.638   2.042   0.000   0.107   0.000   0.000   0.000     0.0  0.5820  0.0000  0.0000  0.0000  0.5397  0.0000  0.0000  0.0006  0.0003  0.0044   -0.0000   -0.0000
 2022 200   80  11.690   2.027   0.000   0.106   0.000   0.000   0.000     0.0  0.5713  0.0000  0.0000  0.0000  0.5300  0.0000  0.0000  0.0006  0.0002  0.0044    0.0000   -0.0000
 2022 201   81  11.710   2.024   0.000   0.105   0.000   0.000   0.000     0.0  0.5282  0.0000  0.0000  0.0000  0.5070  0.0000  0.0000  0.0006  0.0002  0.0044    0.0000   -0.0000
 2022 202   82  11.744   2.024   0.000   0.103   0.000   0.000   0.000     0.0  0.5038  0.0000  0.0000  0.0000  0.4663  0.0000  0.0000  0.0006  0.0002  0.0044    0.0000   -0.0000
 2022 203   83  11.719   2.030   0.000   0.105   0.000   0.000   0.000     0.0  0.5433  0.0000  0.0000  0.0000  0.5591  0.0000  0.0000  0.0002  0.0000  0.0012   -0.0000   -0.0000
 2022 204   84  11.732   2.030   0.000   0.105   0.000   0.000   0.000     0.0  0.5537  0.0000  0.0000  0.0000  0.5363  0.0000  0.0000  0.0005  0.0001  0.0036   -0.0000   -0.0000
 2022 205   85  11.715   2.031   0.000   0.104   0.000   0.000   0.000     0.0  0.5392  0.0000  0.0000  0.0000  0.5508  0.0000  0.0000  0.0007  0.0001  0.0049   -0.0000   -0.0000
 2022 206   86  11.689   2.037   0.000   0.102   0.000   0.000   0.000     0.0  0.5175  0.0000  0.0000  0.0000  0.5347  0.0000  0.0000  0.0006  0.0001  0.0048    0.0000   -0.0000
 2022 207   87  11.710   2.043   0.000   0.102   0.000   0.000   0.000     0.0  0.5042  0.0000  0.0000  0.0000  0.4728  0.0000  0.0000  0.0005  0.0001  0.0034    0.0000   -0.0000
 2022 208   88  11.708   2.052   0.000   0.099   0.000   0.000   0.000     0.0  0.4793  0.0000  0.0000  0.0000  0.4690  0.0000  0.0000  0.0007  0.0001  0.0049   -0.0000   -0.0000
 2022 209   89  11.698   2.084   0.000   0.101   0.000   0.000   0.000     0.0  0.4852  0.0000  0.0000  0.0000  0.4605  0.0000  0.0000  0.0001  0.0000  0.0007   -0.0000   -0.0000
 2022 210   90  11.679   2.102   0.000   0.102   0.000   0.000   0.000     0.0  0.4536  0.0000  0.0000  0.0000  0.4512  0.0000  0.0000  0.0003  0.0000  0.0023    0.0000   -0.0000
 2022 211   91  11.669   2.119   0.000   0.100   0.000   0.000   0.000     0.0  0.4511  0.0000  0.0000  0.0000  0.4416  0.0000  0.0000  0.0006  0.0000  0.0042    0.0000   -0.0000
 2022 212   92  11.673   2.133   0.000   0.097   0.000   0.000   0.000     0.0  0.4574  0.0000  0.0000  0.0000  0.4368  0.0000  0.0000  0.0007  0.0001  0.0053   -0.0000   -0.0000
 2022 213   93  11.672   2.144   0.000   0.094   0.000   0.000   0.000     0.0  0.4684  0.0000  0.0000  0.0000  0.4545  0.0000  0.0000  0.0007  0.0000  0.0050   -0.0000   -0.0000
 2022 214   94  11.720   2.151   0.000   0.093   0.000   0.000   0.000     0.0  0.4855  0.0000  0.0000  0.0000  0.4274  0.0000  0.0000  0.0007  0.0000  0.0047   -0.0000   -0.0000
 2022 215   95  11.814   2.145   0.000   0.091   0.000   0.000   0.000     0.0  0.5275  0.0000  0.0000  0.0000  0.4352  0.0000  0.0000  0.0006  0.0000  0.0045    0.0000   -0.0000
 2022 216   96  11.891   2.134   0.000   0.090   0.000   0.000   0.000     0.0  0.5367  0.0000  0.0000  0.0000  0.4673  0.0000  0.0000  0.0006  0.0000  0.0044    0.0000   -0.0000
 2022 217   97  11.961   2.120   0.000   0.089   0.000   0.000   0.000     0.0  0.5389  0.0000  0.0000  0.0000  0.4787  0.0000  0.0000  0.0006  0.0000  0.0043    0.0000   -0.0000
 2022 218   98  12.034   2.102   0.000   0.088   0.000   0.000   0.000     0.0  0.5433  0.0000  0.0000  0.0000  0.4842  0.0000  0.0000  0.0006  0.0000  0.0043   -0.0000   -0.0000
 2022 219   99  12.079   2.088   0.000   0.088   0.000   0.000   0.000     0.0  0.5301  0.0000  0.0000  0.0000  0.4945  0.0000  0.0000  0.0006  0.0000  0.0042    0.0000    0.0000
 2022 220  100  12.069   2.092   0.000   0.087   0.000   0.000   0.000     0.0  0.4830  0.0000  0.0000  0.0000  0.4855  0.0000  0.0000  0.0006  0.0000  0.0040    0.0000    0.0000
 2022 221  101  12.060   2.099   0.000   0.085   0.000   0.000   0.000     0.0  0.4482  0.0000  0.0000  0.0000  0.4470  0.0000  0.0000  0.0006  0.0000  0.0040   -0.0000    0.0000
 2022 222  102  12.066   2.102   0.000   0.084   0.000   0.000   0.000     0.0  0.4395  0.0000  0.0000  0.0000  0.4271  0.0000  0.0000  0.0006  0.0000  0.0039   -0.0000   -0.0000
 2022 223  103  12.057   2.106   0.000   0.083   0.000   0.000   0.000     0.0  0.4149  0.0000  0.0000  0.0000  0.4169  0.0000  0.0000  0.0006  0.0000  0.0039    0.0000    0.0000
 2022 224  104  12.060   2.108   0.000   0.081   0.000   0.000   0.000     0.0  0.4063  0.0000  0.0000  0.0000  0.3986  0.0000  0.0000  0.0005  0.0000  0.0038    0.0000    0.0000
 2022 225  105  12.106   2.102   0.000   0.080   0.000   0.000   0.000     0.0  0.4343  0.0000  0.0000  0.0000  0.3912  0.0000  0.0000  0.0005  0.0000  0.0037    0.0000    0.0000
 2022 226  106  12.151   2.090   0.000   0.080   0.000   0.000   0.000     0.0  0.4492  0.0000  0.0000  0.0000  0.4126  0.0000  0.0000  0.0005  0.0000  0.0037   -0.0000    0.0000
 2022 227  107  12.180   2.079   0.000   0.079   0.000   0.000   0.000     0.0  0.4465  0.0000  0.0000  0.0000  0.4247  0.0000  0.0000  0.0005  0.0000  0.0036   -0.0000    0.0000
 2022 228  108  12.121   2.071   0.000   0.080   0.000   0.000   0.000     0.0  0.4815  0.0000  0.0000  0.0000  0.5454  0.0000  0.0000  0.0003  0.0000  0.0019   -0.0000    0.0000
 2022 229  109  12.092   2.074   0.000   0.080   0.000   0.000   0.000     0.0  0.4625  0.0000  0.0000  0.0000  0.4844  0.0000  0.0000  0.0004  0.0000  0.0028    0.0000    0.0000
 2022 230  110  12.038   2.082   0.000   0.079   0.000   0.000   0.000     0.0  0.4296  0.0000  0.0000  0.0000  0.4728  0.0000  0.0000  0.0005  0.0000  0.0036    0.0000    0.0000
 2022 231  111  11.981   2.089   0.000   0.078   0.000   0.000   0.000     0.0  0.4132  0.0000  0.0000  0.0000  0.4599  0.0000  0.0000  0.0005  0.0000  0.0036    0.0000    0.0000
 2022 232  112  11.926   2.098   0.000   0.077   0.000   0.000   0.000     0.0  0.3850  0.0000  0.0000  0.0000  0.4286  0.0000  0.0000  0.0005  0.0000  0.0035   -0.0000    0.0000
 2022 233  113  11.865   2.105   0.000   0.076   0.000   0.000   0.000     0.0  0.3577  0.0000  0.0000  0.0000  0.4082  0.0000  0.0000  0.0005  0.0000  0.0034   -0.0000    0.0000
 2022 234  114  11.832   2.110   0.000   0.075   0.000   0.000   0.000     0.0  0.3658  0.0000  0.0000  0.0000  0.3915  0.0000  0.0000  0.0005  0.0000  0.0034    0.0000    0.0000
 2022 235  115  11.801   2.114   0.000   0.074   0.000   0.000   0.000     0.0  0.3666  0.0000  0.0000  0.0000  0.3906  0.0000  0.0000  0.0005  0.0000  0.0033    0.0000    0.0000
 2022 236  116  11.770   2.117   0.000   0.073   0.000   0.000   0.000     0.0  0.3623  0.0000  0.0000  0.0000  0.3879  0.0000  0.0000  0.0005  0.0000  0.0033    0.0000    0.0000
 2022 237  117  11.755   2.117   0.000   0.072   0.000   0.000   0.000     0.0  0.3689  0.0000  0.0000  0.0000  0.3807  0.0000  0.0000  0.0005  0.0000  0.0032   -0.0000    0.0000
 2022 238  118  11.773   2.114   0.000   0.071   0.000   0.000   0.000     0.0  0.3922  0.0000  0.0000  0.0000  0.3749  0.0000  0.0000  0.0005  0.0000  0.0032   -0.0000    0.0000
 2022 239  119  11.798   2.107   0.000   0.071   0.000   0.000   0.000     0.0  0.4026  0.0000  0.0000  0.0000  0.3811  0.0000  0.0000  0.0005  0.0000  0.0031   -0.0000    0.0000
 2022 240  120  11.834   2.098   0.000   0.071   0.000   0.000   0.000     0.0  0.4117  0.0000  0.0000  0.0000  0.3810  0.0000  0.0000  0.0005  0.0000  0.0031    0.0000    0.0000
 2022 241  121  11.874   2.088   0.000   0.070   0.000   0.000   0.000     0.0  0.4172  0.0000  0.0000  0.0000  0.3845  0.0000  0.0000  0.0005  0.0000  0.0030    0.0000    0.0000
 2022 242  122  11.901   2.081   0.000   0.070   0.000   0.000   0.000     0.0  0.4081  0.0000  0.0000  0.0000  0.3854  0.0000  0.0000  0.0004  0.0000  0.0030   -0.0000    0.0000
 2022 243  123  11.902   2.079   0.000   0.073   0.000   0.000   0.000     0.0  0.3887  0.0000  0.0000  0.0000  0.3827  0.0000  0.0000  0.0004  0.0000  0.0030   -0.0000    0.0000
 2022 244  124  11.889   2.078   0.000   0.075   0.000   0.000   0.000     0.0  0.3921  0.0000  0.0000  0.0000  0.4008  0.0000  0.0000  0.0004  0.0000  0.0029    0.0000    0.0000
 2022 245  125  11.883   2.079   0.000   0.075   0.000   0.000   0.000     0.0  0.3770  0.0000  0.0000  0.0000  0.3792  0.0000  0.0000  0.0004  0.0000  0.0029   -0.0000    0.0000
 2022 246  126  11.883   2.080   0.000   0.074   0.000   0.000   0.000     0.0  0.3706  0.0000  0.0000  0.0000  0.3658  0.0000  0.0000  0.0004  0.0000  0.0029   -0.0000    0.0000
 2022 247  127  11.878   2.082   0.000   0.074   0.000   0.000   0.000     0.0  0.3616  0.0000  0.0000  0.0000  0.3618  0.0000  0.0000  0.0004  0.0000  0.0029   -0.0000    0.0000
 2022 248  128  11.867   2.085   0.000   0.073   0.000   0.000   0.000     0.0  0.3510  0.0000  0.0000  0.0000  0.3572  0.0000  0.0000  0.0004  0.0000  0.0029   -0.0000    0.0000
 2022 249  129  11.850   2.088   0.000   0.073   0.000   0.000   0.000     0.0  0.3415  0.0000  0.0000  0.0000  0.3525  0.0000  0.0000  0.0004  0.0000  0.0029   -0.0000    0.0000
