*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  JUN 03, 2025 03:15:25

*RUN   1        : farm_23                   MZCER048 UNLI2309    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2309 MZ PIO1366
 DATA PATH      :
 TREATMENT  1   : farm_23                   MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2020 121    12  428.26    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.27   0.00   0.00   0.00   -0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 122    13  427.95    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.31   0.00   0.00   0.00    0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 123    14  428.83    0.00    0.00   3.50   0.00   4.60   0.00    0.00   0.00   0.00   0.00   0.00   0.22   0.00   0.00   0.00    0.00      0.00        1.10   -0.00    0.00    0.00    0.00
 2020 124    15  439.23    0.00    0.00   1.51   0.00  10.40   0.00    0.00   1.99   0.00   0.00   0.00   0.00   0.00   0.00   0.00   -0.00      0.00       10.40    0.00    0.00    0.00    0.00
 2020 125    16  457.56    0.00    0.00   3.58   0.00  21.60   0.00    0.00   1.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   -0.00      0.00       18.33    0.00    0.00    0.00    0.00
 2020 126    17  457.56    0.00    0.00   1.50   0.00   0.00   0.00    0.00   2.09   0.00   0.00   0.00   0.00   0.00   0.00   0.00   -0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 127    18  457.56    0.00    0.00   0.29   0.00   0.00   0.00    0.00   1.21   0.00   0.00   0.00   0.00   0.00   0.00   0.00    0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 128    19  457.50    0.00    0.00   0.06   0.00   0.00   0.00    0.00   0.23   0.00   0.00   0.00   0.06   0.00   0.00   0.00   -0.00      0.00       -0.00    0.00    0.00    0.00    0.00
 2020 129    20  457.26    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.04   0.00   0.00   0.00   0.24   0.00   0.00   0.00    0.00      0.00       -0.00    0.00    0.00    0.00    0.00
 2020 130    21  457.06    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.20   0.00   0.00   0.00    0.00      0.00        0.00   -0.00    0.00    0.00    0.00
 2020 131    22  456.83    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.23   0.00   0.00   0.00    0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 132    23  456.77    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.06   0.00   0.00   0.00   -0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 133    24  456.67    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.10   0.00   0.00   0.00    0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 134    25  456.50    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.17   0.00   0.00   0.00    0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 135    26  456.20    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.30   0.00   0.00   0.00    0.00      0.00        0.00   -0.00    0.00    0.00    0.00
 2020 136    27  469.50    0.00    0.00   3.50   0.00  17.00   0.00    0.00   0.00   0.00   0.00   0.00   0.20   0.00   0.00   0.00   -0.00      0.00       13.50   -0.00    0.00    0.00    0.00
 2020 137    28  478.90    0.00    0.00   1.51   0.00   9.40   0.00    0.00   1.99   0.00   0.00   0.00   0.00   0.00   0.00   0.00   -0.00      0.00        9.40   -0.00    0.00    0.00    0.00
 2020 138    29  478.90    0.00    0.00   0.29   0.00   0.00   0.00    0.00   1.22   0.00   0.00   0.00   0.00   0.00   0.00   0.00   -0.00      0.00        0.00   -0.00    0.00    0.00    0.00
 2020 139    30  478.84    0.00    0.00   0.06   0.00   0.00   0.00    0.00   0.23   0.00   0.00   0.00   0.06   0.00   0.00   0.00    0.00      0.00        0.00    0.00    0.00    0.00    0.00
 2020 140    31  478.54    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.05   0.00   0.00   0.00   0.30   0.00   0.00   0.00    0.00      0.00        0.00   -0.00    0.00    0.00    0.00
 2020 141    32  477.98    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.56   0.01   0.00   0.00   -0.00      0.00        0.00    0.00   -0.01    0.00    0.00
 2020 142    33  477.91    0.00    0.00   1.90   0.00   2.00   0.00    0.00   0.00   0.00   0.00   0.00   0.17   0.00   0.00   0.00    0.00      0.00        0.10   -0.00   -0.00    0.00    0.00
 2020 143    34  477.91    0.00    0.00   0.65   0.00   0.30   0.00    0.00   1.54   0.00   0.00   0.00   0.00   0.01   0.00   0.00    0.00      0.00        0.01   -0.00   -0.01    0.00    0.00
 2020 144    35  478.06    0.00    0.00   3.26   0.00   3.30   0.00    0.00   0.53   0.00   0.00   0.00   0.00   0.02   0.00   0.00   -0.00      0.00        0.16    0.00   -0.02    0.00    0.00
 2020 145    36  478.04    0.00    0.00   0.63   0.00   0.00   0.00    0.00   2.63   0.00   0.00   0.00   0.00   0.02   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.02    0.00    0.00
 2020 146    37  487.82    0.00    0.00   3.53   0.00  13.20   0.00    0.00   0.51   0.00   0.00   0.00   0.00   0.02   0.00   0.00   -0.00      0.00        9.79    0.00   -0.02    0.00    0.00
 2020 147    38  487.79    0.00    0.00   0.68   0.00   0.00   0.00    0.00   2.85   0.00   0.00   0.00   0.00   0.03   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.03    0.00    0.00
 2020 148    39  487.74    0.00    0.00   0.13   0.00   0.00   0.00    0.00   0.55   0.00   0.00   0.00   0.01   0.04   0.00   0.00    0.00      0.00       -0.00    0.00   -0.04    0.00    0.00
 2020 149    40  487.29    0.00    0.00   0.03   0.00   0.00   0.00    0.00   0.11   0.00   0.00   0.00   0.40   0.04   0.00   0.00   -0.00      0.00       -0.00   -0.00   -0.04    0.00    0.00
 2020 150    41  486.70    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.02   0.00   0.00   0.00   0.54   0.05   0.00   0.00    0.00      0.00        0.00    0.00   -0.05    0.00    0.00
 2020 151    42  486.08    0.00    0.00   0.76   0.00   0.80   0.00    0.00   0.00   0.00   0.00   0.00   0.57   0.09   0.00   0.00    0.00      0.00        0.04   -0.00   -0.09    0.00    0.00
 2020 152    43  485.96    0.00    0.00   0.15   0.00   0.00   0.00    0.00   0.61   0.00   0.00   0.00   0.00   0.12   0.00   0.00   -0.00      0.00        0.00    0.00   -0.12    0.00    0.00
 2020 153    44  485.32    0.00    0.00   0.03   0.00   0.00   0.00    0.00   0.12   0.00   0.00   0.00   0.46   0.18   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.18    0.00    0.00
 2020 154    45  484.58    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.02   0.00   0.00   0.00   0.51   0.24   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.24    0.00    0.00
 2020 155    46  483.73    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.53   0.32   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.32    0.00    0.00
 2020 156    47  482.81    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.54   0.39   0.00   0.00   -0.00      0.00        0.00    0.00   -0.39    0.00    0.00
 2020 157    48  481.67    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.59   0.54   0.00   0.00   -0.00      0.00        0.00    0.00   -0.54    0.00    0.00
 2020 158    49  480.66    0.00    0.00   1.24   0.00   1.30   0.00    0.00   0.00   0.00   0.00   0.00   0.50   0.57   0.00   0.00   -0.00      0.00        0.06   -0.00   -0.57    0.00    0.00
 2020 159    50  479.80    0.00    0.00   0.24   0.00   0.00   0.00    0.00   1.00   0.00   0.00   0.00   0.00   0.87   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.87    0.00    0.00
 2020 160    51  478.66    0.00    0.00   2.42   0.00   2.50   0.00    0.00   0.19   0.00   0.00   0.00   0.32   0.94   0.00   0.00    0.00      0.00        0.12    0.00   -0.94    0.00    0.00
 2020 161    52  479.20    0.00    0.00   3.04   0.00   2.00   0.00    0.00   0.65   0.00   0.00   0.00   0.00   0.19   0.00   0.00    0.00      0.00        0.73    0.00   -0.19    0.00    0.00
 2020 162    53  478.16    0.00    0.00   0.58   0.00   0.00   0.00    0.00   2.46   0.00   0.00   0.00   0.00   1.04   0.00   0.00   -0.00      0.00        0.00    0.00   -1.04    0.00    0.00
 2020 163    54  477.08    0.00    0.00   0.11   0.00   0.00   0.00    0.00   0.47   0.00   0.00   0.00   0.00   1.08   0.00   0.00    0.00      0.00        0.00   -0.00   -1.08    0.00    0.00
 2020 164    55  475.56    0.00    0.00   0.02   0.00   0.00   0.00    0.00   0.09   0.00   0.00   0.00   0.26   1.25   0.00   0.00    0.00      0.00        0.00   -0.00   -1.25    0.00    0.00
 2020 165    56  473.70    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.02   0.00   0.00   0.00   0.46   1.40   0.00   0.00   -0.00      0.00        0.00    0.00   -1.40    0.00    0.00
 2020 166    57  471.93    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.42   1.36   0.00   0.00   -0.00      0.00        0.00    0.00   -1.36    0.00    0.00
 2020 167    58  469.84    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.45   1.63   0.00   0.00   -0.00      0.00        0.00   -0.00   -1.63    0.00    0.00
 2020 168    59  467.52    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.46   1.86   0.00   0.00    0.00      0.00        0.00   -0.00   -1.86    0.00    0.00
 2020 169    60  465.08    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.44   2.00   0.00   0.00    0.00      0.00        0.00    0.00   -2.00    0.00    0.00
 2020 170    61  463.31    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   1.48   0.00   0.00    0.00      0.00        0.00   -0.00   -1.48    0.00    0.00
 2020 171    62  461.96    0.00    0.00   2.19   0.00   2.30   0.00    0.00   0.00   0.00   0.00   0.00   0.23   1.24   0.00   0.00    0.00      0.00        0.11    0.00   -1.24    0.00    0.00
 2020 172    63  460.14    0.00    0.00   0.42   0.00   0.00   0.00    0.00   1.77   0.00   0.00   0.00   0.00   1.82   0.00   0.00   -0.00      0.00        0.00   -0.00   -1.82    0.00    0.00
 2020 173    64  458.42    0.00    0.00   0.08   0.00   0.00   0.00    0.00   0.34   0.00   0.00   0.00   0.00   1.73   0.00   0.00    0.00      0.00        0.00   -0.00   -1.73    0.00    0.00
 2020 174    65  456.32    0.00    0.00   2.20   0.00   2.30   0.00    0.00   0.07   0.00   0.00   0.00   0.28   1.94   0.00   0.00    0.00      0.00        0.11    0.00   -1.94    0.00    0.00
 2020 175    66  454.39    0.00    0.00   0.42   0.00   0.00   0.00    0.00   1.78   0.00   0.00   0.00   0.00   1.92   0.00   0.00   -0.00      0.00        0.00    0.00   -1.92    0.00    0.00
 2020 176    67  452.08    0.00    0.00   0.08   0.00   0.00   0.00    0.00   0.34   0.00   0.00   0.00   0.05   2.26   0.00   0.00    0.00      0.00        0.00   -0.00   -2.26    0.00    0.00
 2020 177    68  449.88    0.00    0.00   1.73   0.00   1.80   0.00    0.00   0.07   0.00   0.00   0.00   0.27   2.02   0.00   0.00    0.00      0.00        0.09   -0.00   -2.02    0.00    0.00
 2020 178    69  447.47    0.00    0.00   0.62   0.00   0.30   0.00    0.00   1.39   0.00   0.00   0.00   0.00   2.42   0.00   0.00   -0.00      0.00        0.01    0.00   -2.42    0.00    0.00
 2020 179    70  445.11    0.00    0.00   0.12   0.00   0.00   0.00    0.00   0.50   0.00   0.00   0.00   0.00   2.36   0.00   0.00    0.00      0.00        0.00   -0.00   -2.36    0.00    0.00
 2020 180    71  442.26    0.00    0.00   0.02   0.00   0.00   0.00    0.00   0.10   0.00   0.00   0.00   0.28   2.57   0.00   0.00    0.00      0.00        0.00    0.00   -2.57    0.00    0.00
 2020 181    72  439.16    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.02   0.00   0.00   0.00   0.36   2.74   0.00   0.00    0.00      0.00        0.00   -0.00   -2.74    0.00    0.00
 2020 182    73  436.67    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.30   2.20   0.00   0.00    0.00      0.00        0.00    0.00   -2.20    0.00    0.00
 2020 183    74  433.99    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.33   2.34   0.00   0.00    0.00      0.00        0.00    0.00   -2.34    0.00    0.00
 2020 184    75  431.72    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   1.98   0.00   0.00   -0.00      0.00        0.00    0.00   -1.98    0.00    0.00
 2020 185    76  428.83    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   2.51   0.00   0.00   -0.00      0.00        0.00    0.00   -2.51    0.00    0.00
 2020 186    77  425.96    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   2.49   0.00   0.00    0.00      0.00        0.00    0.00   -2.49    0.00    0.00
 2020 187    78  423.46    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.34   2.16   0.00   0.00   -0.00      0.00        0.00   -0.00   -2.16    0.00    0.00
 2020 188    79  420.64    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.39   2.43   0.00   0.00   -0.00      0.00        0.00   -0.00   -2.43    0.00    0.00
 2020 189    80  417.75    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   2.47   0.00   0.00    0.00      0.00        0.00    0.00   -2.47    0.00    0.00
 2020 190    81  415.27    0.00    0.00   3.14   0.00   3.30   0.00    0.00   0.00   0.00   0.00   0.00   0.39   2.25   0.00   0.00    0.00      0.00        0.16    0.00   -2.25    0.00    0.00
 2020 191    82  427.98    0.00    0.00   0.97   0.00  15.20   0.00    0.00   2.53   0.00   0.00   0.00   0.00   2.13   0.00   0.00   -0.00      0.00       14.84   -0.00   -2.13    0.00    0.00
 2020 192    83  425.86    0.00    0.00   0.19   0.00   0.00   0.00    0.00   0.78   0.00   0.00   0.00   0.00   2.12   0.00   0.00    0.00      0.00       -0.00   -0.00   -2.12    0.00    0.00
 2020 193    84  423.60    0.00    0.00   0.04   0.00   0.00   0.00    0.00   0.15   0.00   0.00   0.00   0.22   2.04   0.00   0.00    0.00      0.00        0.00   -0.00   -2.04    0.00    0.00
 2020 194    85  421.42    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.03   0.00   0.00   0.00   0.33   1.85   0.00   0.00    0.00      0.00        0.00    0.00   -1.85    0.00    0.00
 2020 195    86  448.19    0.00    0.00   3.50   0.00  32.50   0.00    0.00   0.01   0.00   0.00   0.00   0.37   1.86   0.00   0.00   -0.00      0.00       29.00    0.00   -1.86    0.00    0.00
 2020 196    87  446.90    0.00    0.00   1.58   0.00   0.00   0.00    0.00   1.92   0.00   0.00   0.00   0.00   1.29   0.00   0.00   -0.00      0.00        0.00    0.00   -1.29    0.00    0.00
 2020 197    88  445.12    0.00    0.00   0.30   0.00   0.00   0.00    0.00   1.27   0.00   0.00   0.00   0.00   1.78   0.00   0.00    0.00      0.00        0.00   -0.00   -1.78    0.00    0.00
 2020 198    89  443.05    0.00    0.00   0.06   0.00   0.00   0.00    0.00   0.24   0.00   0.00   0.00   0.16   1.90   0.00   0.00   -0.00      0.00       -0.00   -0.00   -1.90    0.00    0.00
 2020 199    90  440.60    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.05   0.00   0.00   0.00   0.42   2.04   0.00   0.00   -0.00      0.00        0.00   -0.00   -2.04    0.00    0.00
 2020 200    91  439.04    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.29   1.27   0.00   0.00    0.00      0.00        0.00   -0.00   -1.27    0.00    0.00
 2020 201    92  437.10    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.39   1.55   0.00   0.00    0.00      0.00        0.00   -0.00   -1.55    0.00    0.00
 2020 202    93  435.36    0.00    0.00   0.29   0.00   0.30   0.00    0.00   0.00   0.00   0.00   0.00   0.36   1.40   0.00   0.00   -0.00      0.00        0.01   -0.00   -1.40    0.00    0.00
 2020 203    94  433.66    0.00    0.00   0.05   0.00   0.00   0.00    0.00   0.23   0.00   0.00   0.00   0.18   1.52   0.00   0.00    0.00      0.00        0.00   -0.00   -1.52    0.00    0.00
 2020 204    95  431.60    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.04   0.00   0.00   0.00   0.42   1.65   0.00   0.00   -0.00      0.00        0.00   -0.00   -1.65    0.00    0.00
 2020 205    96  429.99    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.36   1.25   0.00   0.00    0.00      0.00        0.00   -0.00   -1.25    0.00    0.00
 2020 206    97  432.75    0.00    0.00   3.50   0.00   8.10   0.00    0.00   0.00   0.00   0.00   0.00   0.43   1.40   0.00   0.00    0.00      0.00        4.60    0.00   -1.40    0.00    0.00
 2020 207    98  445.73    0.00    0.00   0.67   0.00  14.50   0.00    0.00   2.83   0.00   0.00   0.00   0.00   1.53   0.00   0.00    0.00      0.00       14.50    0.00   -1.53    0.00    0.00
 2020 208    99  445.20    0.00    0.00   0.13   0.00   0.00   0.00    0.00   0.54   0.00   0.00   0.00   0.00   0.52   0.00   0.00    0.00      0.00        0.00   -0.00   -0.52    0.00    0.00
 2020 209   100  443.72    0.00    0.00   0.02   0.00   0.00   0.00    0.00   0.10   0.00   0.00   0.00   0.30   1.19   0.00   0.00    0.00      0.00       -0.00    0.00   -1.19    0.00    0.00
 2020 210   101  441.95    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.02   0.00   0.00   0.00   0.45   1.31   0.00   0.00    0.00      0.00       -0.00    0.00   -1.31    0.00    0.00
 2020 211   102  472.10    0.00    0.00   3.50   0.00  35.30   0.00    0.00   0.00   0.00   0.00   0.00   0.46   1.20   0.00   0.00    0.00      0.00       31.80   -0.00   -1.20    0.00    0.00
 2020 212   103  473.80    0.00    0.00   1.70   0.00   2.30   0.00    0.00   1.81   0.00   0.00   0.00   0.00   0.60   0.00   0.00   -0.00      0.00        2.30    0.00   -0.60    0.00    0.00
 2020 213   104  472.79    0.00    0.00   0.33   0.00   0.00   0.00    0.00   1.37   0.00   0.00   0.00   0.00   1.00   0.00   0.00    0.00      0.00        0.00   -0.00   -1.00    0.00    0.00
 2020 214   105  471.66    0.00    0.00   2.44   0.00   2.50   0.00    0.00   0.26   0.00   0.00   0.00   0.19   1.07   0.00   0.00    0.00      0.00        0.12    0.00   -1.07    0.00    0.00
 2020 215   106  470.69    0.00    0.00   0.47   0.00   0.00   0.00    0.00   1.97   0.00   0.00   0.00   0.00   0.97   0.00   0.00   -0.00      0.00        0.00    0.00   -0.97    0.00    0.00
 2020 216   107  469.91    0.00    0.00   0.09   0.00   0.00   0.00    0.00   0.38   0.00   0.00   0.00   0.00   0.78   0.00   0.00    0.00      0.00        0.00    0.00   -0.78    0.00    0.00
 2020 217   108  469.00    0.00    0.00   0.02   0.00   0.00   0.00    0.00   0.07   0.00   0.00   0.00   0.24   0.67   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.67    0.00    0.00
 2020 218   109  467.64    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.45   0.91   0.00   0.00    0.00      0.00        0.00   -0.00   -0.91    0.00    0.00
 2020 219   110  466.35    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.44   0.84   0.00   0.00    0.00      0.00        0.00    0.00   -0.84    0.00    0.00
 2020 220   111  464.99    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.48   0.87   0.00   0.00    0.00      0.00        0.00   -0.00   -0.87    0.00    0.00
 2020 221   112  464.01    0.00    0.00   2.19   0.00   2.30   0.00    0.00   0.00   0.00   0.00   0.00   0.40   0.70   0.00   0.00    0.00      0.00        0.11   -0.00   -0.70    0.00    0.00
 2020 222   113  463.25    0.00    0.00   0.42   0.00   0.00   0.00    0.00   1.77   0.00   0.00   0.00   0.00   0.76   0.00   0.00    0.00      0.00        0.00    0.00   -0.76    0.00    0.00
 2020 223   114  462.37    0.00    0.00   0.08   0.00   0.00   0.00    0.00   0.34   0.00   0.00   0.00   0.12   0.75   0.00   0.00   -0.00      0.00        0.00    0.00   -0.75    0.00    0.00
 2020 224   115  461.33    0.00    0.00   0.02   0.00   0.00   0.00    0.00   0.07   0.00   0.00   0.00   0.37   0.67   0.00   0.00    0.00      0.00        0.00   -0.00   -0.67    0.00    0.00
 2020 225   116  460.21    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.44   0.67   0.00   0.00    0.00      0.00        0.00    0.00   -0.67    0.00    0.00
 2020 226   117  458.97    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.51   0.74   0.00   0.00   -0.00      0.00        0.00    0.00   -0.74    0.00    0.00
 2020 227   118  457.88    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.46   0.63   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.63    0.00    0.00
 2020 228   119  457.01    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   0.49   0.00   0.00    0.00      0.00        0.00    0.00   -0.49    0.00    0.00
 2020 229   120  456.13    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.39   0.49   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.49    0.00    0.00
 2020 230   121  455.16    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.44   0.53   0.00   0.00    0.00      0.00        0.00    0.00   -0.53    0.00    0.00
 2020 231   122  454.18    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.45   0.53   0.00   0.00    0.00      0.00        0.00    0.00   -0.53    0.00    0.00
 2020 232   123  453.53    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.23   0.43   0.00   0.00   -0.00      0.00        0.00    0.00   -0.43    0.00    0.00
 2020 233   124  452.67    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.45   0.00   0.00   -0.00      0.00        0.00   -0.00   -0.45    0.00    0.00
 2020 234   125  451.78    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.43   0.46   0.00   0.00    0.00      0.00        0.00   -0.00   -0.46    0.00    0.00
 2020 235   126  450.93    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.42   0.43   0.00   0.00    0.00      0.00        0.00   -0.00   -0.43    0.00    0.00
 2020 236   127  450.08    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.43   0.42   0.00   0.00   -0.00      0.00        0.00    0.00   -0.42    0.00    0.00
 2020 237   128  449.24    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.43   0.41   0.00   0.00    0.00      0.00        0.00    0.00   -0.41    0.00    0.00
 2020 238   129  448.40    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.44   0.40   0.00   0.00    0.00      0.01        0.00   -0.00   -0.40    0.00    0.00
 2020 239   130  447.57    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.43   0.39   0.00   0.00    0.00      0.01        0.00   -0.00   -0.39    0.00    0.00
